日期,代號,名稱,市場,產業,收盤價,AI總分,技術分,籌碼分,風險分,量比,法人單日買賣超,法人近3日買賣超,融資變化,融券變化,籌碼狀態,AI進場判斷,停損參考,壓力參考,技術面原因,技術風險,籌碼面原因,籌碼風險,5日乖離率,20日乖離率,突破20日高點
2026-07-15,5483,中美晶,未知,半導體業,278.0,72.0,100,60,40,1.51,294099,13743119,1103,161,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,236.2,253.0,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、成交量放大、收盤接近當日高點、今日收漲,短線乖離過大、波段乖離過大,法人單日買超、法人近3日合計買超,融資大增，散戶追高風險,17.7,41.03,True
2026-07-15,6770,力積電,未知,半導體業,76.1,70.0,70,90,0,1.25,56858967,32028973,-3080,82,已抓,觀察型：等待更明確突破或量價確認,71.32,89.3,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超、融資減少，籌碼較乾淨,籌碼無明顯風險,6.7,1.26,False
2026-07-15,2313,華通,未知,電子工業,248.0,64.5,60,90,0,1.33,21798462,29372392,-322,-139,已抓,觀察型：等待更明確突破或量價確認,231.1,272.0,站上5日線、站上10日線、站上20日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超、融資減少，籌碼較乾淨,籌碼無明顯風險,7.31,5.3,False
2026-07-15,3711,日月光投控,未知,半導體業,683.0,61.0,60,80,0,0.97,5722551,485214,-203,-27,已抓,觀察型：等待更明確突破或量價確認,659.2,729.0,站上5日線、站上10日線、站上20日線、站上60日線、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超,籌碼無明顯風險,3.61,4.22,False
2026-07-15,4958,臻鼎-KY,未知,電子零組件業,618.0,51.2,55,60,0,1.13,-8933217,18329885,-654,-203,已抓,暫不進場：分數不足或風險偏高,609.2,659.0,站上5日線、站上10日線、站上20日線、站上60日線,暫無明顯高風險訊號,法人近3日合計買超、融資減少，籌碼較乾淨,法人單日賣超,1.44,2.38,False
2026-07-15,2303,聯電,未知,半導體業,166.0,50.8,70,35,0,1.33,-866982,-277189,-15037,152,已抓,觀察型：等待更明確突破或量價確認,157.9,185.5,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,融資減少，籌碼較乾淨,法人單日賣超、法人近3日合計賣超,5.13,3.07,False
2026-07-15,8046,南電,未知,電子工業,1415.0,50.8,90,15,40,0.85,-1724024,-2133149,788,-12,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,1259.0,1335.0,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、收盤接近當日高點、今日收漲,短線乖離過大、波段乖離過大,籌碼無明顯加分,法人單日賣超、法人近3日合計賣超、融資增加，籌碼略偏雜,12.39,30.24,True
2026-07-15,2408,南亞科,未知,半導體業,481.0,50.5,70,40,20,1.41,12765351,-11445880,5306,435,已抓,觀察型：等待更明確突破或量價確認,436.7,505.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,短線乖離過大,法人單日買超、融券增加，可能有軋空動能,法人近3日合計賣超、融資大增，散戶追高風險,10.14,9.31,False
2026-07-15,2344,華邦電,未知,半導體業,180.5,47.8,55,50,0,0.69,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,171.4,233.5,站上5日線、站上10日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,5.31,-6.51,False
2026-07-15,3037,欣興,未知,電子工業,936.0,47.8,55,50,0,1.13,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,890.2,1115.0,站上5日線、站上10日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,5.14,-1.91,False
