日期,代號,名稱,市場,產業,收盤價,AI總分,技術分,籌碼分,風險分,量比,法人單日買賣超,法人近3日買賣超,融資變化,融券變化,籌碼狀態,AI進場判斷,停損參考,壓力參考,技術面原因,技術風險,籌碼面原因,籌碼風險,5日乖離率,20日乖離率,突破20日高點
2026-08-21,8039,台虹,未知,電子工業,282.0,51.0,70,50,50,1.57,0,0,0,0,未抓,觀察型：等待更明確突破或量價確認,274.6,298.5,站上5日線、站上10日線、站上20日線、站上60日線、成交量放大,爆量長上影、波段乖離過大,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,2.69,24.08,False
2026-08-21,1815,富喬,未知,電子零組件業,112.0,73.8,100,65,40,1.59,15197733,44262574,9058,1478,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,101.76,107.5,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、成交量放大、收盤接近當日高點、今日收漲,短線乖離過大、波段乖離過大,法人單日買超、法人近3日合計買超、融券增加，可能有軋空動能,融資大增，散戶追高風險,10.06,31.76,True
2026-08-21,2615,萬海,未知,航運業,124.5,68.2,90,65,40,1.31,18524109,39047779,1111,525,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,109.82,113.5,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、收盤接近當日高點、今日收漲,短線乖離過大、波段乖離過大,法人單日買超、法人近3日合計買超、融券增加，可能有軋空動能,融資大增，散戶追高風險,13.37,35.52,True
2026-08-21,4979,華星光,未知,通信網路業,577.0,66.2,75,80,30,3.7,1401999,1660724,-149,-7,已抓,偏多型：可觀察回測5日線或10日線,549.8,615.0,站上5日線、站上10日線、站上20日線、站上60日線、成交量放大、今日收漲,爆量長上影,法人單日買超、法人近3日合計買超,籌碼無明顯風險,4.95,18.47,False
2026-08-21,2609,陽明,未知,航運業,64.0,86.2,100,95,20,1.53,40856212,129136005,-2677,884,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,58.84,61.0,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、成交量放大、收盤接近當日高點、今日收漲,波段乖離過大,法人單日買超、法人近3日合計買超、融資減少，籌碼較乾淨、融券增加，可能有軋空動能,籌碼無明顯風險,8.77,20.93,True
2026-08-21,3653,健策,未知,電子工業,5395.0,45.8,55,50,20,0.59,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,5389.0,5620.0,站上5日線、站上10日線、站上20日線、站上60日線,波段乖離過大,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,0.11,24.06,False
2026-08-21,3081,聯亞,未知,通信網路業,2920.0,45.2,70,25,20,1.13,-20106,-643469,60,11,已抓,觀察型：等待更明確突破或量價確認,2819.0,3065.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,波段乖離過大,籌碼無明顯加分,法人單日賣超、法人近3日合計賣超,3.58,27.5,False
2026-08-21,3008,大立光,未知,光電業,5610.0,45.2,70,25,20,0.99,-300079,-392610,129,-3,已抓,觀察型：等待更明確突破或量價確認,5407.0,5720.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,波段乖離過大,籌碼無明顯加分,法人單日賣超、法人近3日合計賣超,3.75,23.11,False
2026-08-21,1303,南亞,未知,塑膠工業,192.0,37.5,40,50,20,0.66,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,193.2,215.0,站上20日線、站上60日線、收盤接近當日高點、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.62,7.19,False
2026-08-21,3037,欣興,未知,電子工業,1085.0,37.5,40,50,20,0.74,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,1124.0,1200.0,站上10日線、站上20日線、站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-3.47,13.54,False
2026-08-21,2308,台達電,未知,電子工業,1750.0,32.0,30,50,20,0.53,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,1793.0,2005.0,站上20日線、收盤接近當日高點、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-2.4,1.97,False
2026-08-21,6770,力積電,未知,半導體業,68.4,32.0,30,50,20,0.62,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,69.32,81.8,站上20日線、收盤接近當日高點、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-1.33,5.77,False
2026-08-21,3017,奇鋐,未知,電子工業,2865.0,29.2,25,50,20,0.76,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,3026.0,3320.0,站上20日線、站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-5.32,4.62,False
2026-08-21,8046,南電,未知,電子工業,1135.0,29.2,25,50,20,0.88,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,1210.0,1380.0,站上20日線、站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-6.2,2.97,False
2026-08-21,3189,景碩,未知,半導體業,811.0,29.2,25,50,20,0.72,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,856.2,937.0,站上20日線、站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-5.28,3.73,False
2026-08-21,2383,台光電,未知,電子工業,5680.0,29.2,25,50,20,1.06,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,6020.0,6470.0,站上20日線、站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-5.65,6.36,False
2026-08-21,6274,台燿,未知,電子零組件業,1495.0,23.8,15,50,20,0.93,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,1543.0,1730.0,站上20日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-3.11,6.1,False
2026-08-21,2454,聯發科,未知,半導體業,3790.0,23.8,15,50,20,0.71,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,3854.0,4400.0,收盤接近當日高點、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-1.66,-0.56,False
2026-08-21,2492,華新科,未知,電子工業,266.0,23.8,15,50,20,0.75,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,282.0,322.0,站上20日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-5.67,0.17,False
2026-08-21,2303,聯電,未知,半導體業,116.5,23.8,15,50,20,0.68,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,117.6,138.0,收盤接近當日高點、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.94,-1.75,False
2026-08-21,3481,群創,未知,光電業,46.05,23.8,15,50,20,0.61,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,47.9,52.3,收盤接近當日高點、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-3.86,-3.24,False
2026-08-21,2327,國巨*,未知,電子工業,554.0,15.5,0,50,20,0.53,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,575.2,685.0,技術面無明顯加分,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-3.69,-2.9,False
