日期,代號,名稱,市場,產業,收盤價,AI總分,技術分,籌碼分,風險分,量比,法人單日買賣超,法人近3日買賣超,融資變化,融券變化,籌碼狀態,AI進場判斷,停損參考,壓力參考,技術面原因,技術風險,籌碼面原因,籌碼風險,5日乖離率,20日乖離率,突破20日高點
2026-06-16,6488,環球晶,未知,半導體業,1045.0,75.5,100,70,40,2.57,3252308,4888011,336,25,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,884.0,1040.0,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、成交量放大、收盤接近當日高點、今日收漲,短線乖離過大、波段乖離過大,法人單日買超、法人近3日合計買超,融資增加，籌碼略偏雜,18.21,22.27,True
2026-06-16,3008,大立光,未知,光電業,4860.0,73.5,90,80,40,0.79,5369,252135,116,19,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,4319.0,4420.0,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、收盤接近當日高點、今日收漲,短線乖離過大、波段乖離過大,法人單日買超、法人近3日合計買超,籌碼無明顯風險,12.53,27.32,True
2026-06-16,4958,臻鼎-KY,未知,電子零組件業,624.0,73.5,80,90,20,1.07,7478381,7449293,-810,77,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,559.4,607.0,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、今日收漲,短線乖離過大,法人單日買超、法人近3日合計買超、融資減少，籌碼較乾淨,籌碼無明顯風險,11.55,19.37,True
2026-06-16,1303,南亞,未知,塑膠工業,115.0,71.8,70,95,0,1.55,10251358,46684854,-829,401,已抓,觀察型：等待更明確突破或量價確認,106.04,118.5,站上5日線、站上10日線、站上20日線、站上60日線、成交量放大,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超、融資減少，籌碼較乾淨、融券增加，可能有軋空動能,籌碼無明顯風險,8.45,15.45,False
2026-06-16,2344,華邦電,未知,半導體業,197.0,71.5,80,90,40,1.45,43263331,104394267,-3041,137,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,172.7,193.0,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、今日收漲,短線乖離過大、波段乖離過大,法人單日買超、法人近3日合計買超、融資減少，籌碼較乾淨,籌碼無明顯風險,14.07,26.02,True
2026-06-16,2454,聯發科,未知,半導體業,4560.0,70.0,70,90,0,0.84,1494591,3483729,-454,3,已抓,觀察型：等待更明確突破或量價確認,4290.0,4970.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超、融資減少，籌碼較乾淨,籌碼無明顯風險,6.29,7.47,False
2026-06-16,2330,台積電,未知,半導體業,2400.0,66.5,70,80,0,0.96,3308862,16746075,-123,40,已抓,觀察型：等待更明確突破或量價確認,2318.0,2440.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超,籌碼無明顯風險,3.54,3.67,False
2026-06-16,2327,國巨*,未知,電子工業,950.0,63.0,80,60,20,0.92,-145956,18219433,-694,2,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,881.2,940.0,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、今日收漲,波段乖離過大,法人近3日合計買超、融資減少，籌碼較乾淨,法人單日賣超,7.81,24.96,True
2026-06-16,6239,力成,未知,半導體業,346.5,57.8,70,55,0,1.14,6350602,-14228017,-276,12,已抓,觀察型：等待更明確突破或量價確認,331.4,387.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,法人單日買超,法人近3日合計賣超,4.56,5.96,False
2026-06-16,3026,禾伸堂,未知,電子工業,815.0,52.0,70,50,40,3.15,0,0,0,0,未抓,觀察型：等待更明確突破或量價確認,751.2,840.0,站上5日線、站上10日線、站上20日線、站上60日線、成交量放大,波段乖離過大、爆量但漲不動,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,8.49,30.61,False
