日期,代號,名稱,市場,產業,收盤價,AI總分,技術分,籌碼分,風險分,量比,法人單日買賣超,法人近3日買賣超,融資變化,融券變化,籌碼狀態,AI進場判斷,停損參考,壓力參考,技術面原因,技術風險,籌碼面原因,籌碼風險,5日乖離率,20日乖離率,突破20日高點
2026-06-15,2344,華邦電,未知,半導體業,189.0,52.0,70,50,40,1.07,0,0,0,0,未抓,觀察型：等待更明確突破或量價確認,164.6,193.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,短線乖離過大、波段乖離過大,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,14.82,24.06,False
2026-06-15,2404,漢唐,未知,其他電子業,1380.0,70.0,80,80,20,1.11,1019966,3093545,-68,-11,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,1245.0,1345.0,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、今日收漲,短線乖離過大,法人單日買超、法人近3日合計買超,籌碼無明顯風險,10.84,16.85,True
2026-06-15,1303,南亞,未知,塑膠工業,117.0,69.8,70,95,20,1.39,14107515,35402164,-4143,464,已抓,觀察型：等待更明確突破或量價確認,102.88,118.5,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,短線乖離過大,法人單日買超、法人近3日合計買超、融資減少，籌碼較乾淨、融券增加，可能有軋空動能,籌碼無明顯風險,13.72,19.45,False
2026-06-15,2327,國巨*,未知,電子工業,940.0,68.5,90,60,20,0.52,13389600,10567552,1238,167,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,856.4,919.0,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、收盤接近當日高點、今日收漲,波段乖離過大,法人單日買超、法人近3日合計買超,融資大增，散戶追高風險,9.76,27.44,True
2026-06-15,3665,貿聯-KY,未知,其他電子業,2265.0,45.8,55,50,20,0.99,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,1778.0,2430.0,站上5日線、站上10日線、站上20日線、站上60日線,短線乖離過大,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,27.39,9.79,False
2026-06-15,8021,尖點,未知,其他電子業,506.0,37.5,40,50,20,0.76,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,532.0,627.0,站上10日線、站上20日線、站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-4.89,10.13,False
2026-06-15,2382,廣達,未知,電子工業,370.0,29.2,25,50,20,0.58,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,373.5,438.0,站上20日線、站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.94,5.34,False
2026-06-15,2313,華通,未知,電子工業,257.5,21.0,10,50,20,0.8,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,266.1,305.5,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-3.23,-4.3,False
2026-06-15,2308,台達電,未知,電子工業,2210.0,21.0,10,50,20,0.68,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,2240.0,2585.0,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-1.34,-2.57,False
2026-06-15,2301,光寶科,未知,電子工業,207.5,21.0,10,50,20,1.47,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,214.0,262.0,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-3.04,-7.35,False
