日期,代號,名稱,市場,產業,收盤價,AI總分,技術分,籌碼分,風險分,量比,法人單日買賣超,法人近3日買賣超,融資變化,融券變化,籌碼狀態,AI進場判斷,停損參考,壓力參考,技術面原因,技術風險,籌碼面原因,籌碼風險,5日乖離率,20日乖離率,突破20日高點
2026-07-22,3374,精材,未知,半導體業,418.0,46.8,70,35,40,1.4,1806665,-2012937,1527,236,已抓,觀察型：等待更明確突破或量價確認,379.4,418.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,短線乖離過大、波段乖離過大,法人單日買超,法人近3日合計賣超、融資大增，散戶追高風險,10.17,24.52,False
2026-07-22,6488,環球晶,未知,半導體業,1240.0,32.0,30,50,20,1.07,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,1264.0,1600.0,站上20日線、站上60日線、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-1.9,1.86,False
2026-07-22,2303,聯電,未知,半導體業,139.0,23.8,15,50,20,0.82,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,141.5,185.5,站上60日線、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-1.77,-12.36,False
2026-07-22,3481,群創,未知,光電業,52.5,23.8,15,50,20,0.93,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,52.7,72.6,站上60日線、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.38,-15.74,False
2026-07-22,3008,大立光,未知,光電業,4000.0,23.8,15,50,20,1.05,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,4026.0,5235.0,站上60日線、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.65,-5.9,False
2026-07-22,6182,合晶,未知,半導體業,129.0,21.0,10,50,20,1.27,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,141.9,194.5,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-9.09,-12.27,False
2026-07-22,3026,禾伸堂,未知,電子工業,663.0,21.0,10,50,20,0.23,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,684.4,1045.0,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-3.13,-19.43,False
2026-07-22,8150,南茂,未知,半導體業,100.0,21.0,10,50,20,1.05,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,108.0,125.0,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-7.41,-6.02,False
2026-07-22,6770,力積電,未知,半導體業,67.9,18.2,5,50,20,0.71,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,68.28,89.3,今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.56,-7.55,False
2026-07-22,2382,廣達,未知,電子工業,329.0,18.2,5,50,20,0.8,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,329.3,393.0,今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.09,-9.12,False
