日期,代號,名稱,市場,產業,收盤價,AI總分,技術分,籌碼分,風險分,量比,法人單日買賣超,法人近3日買賣超,融資變化,融券變化,籌碼狀態,AI進場判斷,停損參考,壓力參考,技術面原因,技術風險,籌碼面原因,籌碼風險,5日乖離率,20日乖離率,突破20日高點
2026-06-12,2408,南亞科,未知,半導體業,374.0,71.8,70,95,0,0.95,27789134,20401219,-2298,433,已抓,觀察型：等待更明確突破或量價確認,349.9,430.5,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超、融資減少，籌碼較乾淨、融券增加，可能有軋空動能,籌碼無明顯風險,6.89,10.86,False
2026-06-12,4958,臻鼎-KY,未知,電子工業,552.0,69.2,75,80,0,1.92,2714534,4020094,-150,62,已抓,偏多型：可觀察回測5日線或10日線,528.0,568.0,站上5日線、站上10日線、站上20日線、站上60日線、成交量放大、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超,籌碼無明顯風險,4.55,9.98,False
2026-06-12,2344,華邦電,未知,半導體業,172.0,61.2,70,65,0,1.05,38857089,77230512,7037,934,已抓,觀察型：等待更明確突破或量價確認,157.6,193.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超、融券增加，可能有軋空動能,融資大增，散戶追高風險,9.14,15.11,False
2026-06-12,3105,穩懋,未知,半導體業,505.0,61.0,60,80,0,0.81,4044907,3282937,-169,98,已抓,觀察型：等待更明確突破或量價確認,482.5,588.0,站上5日線、站上10日線、站上20日線、站上60日線、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超,籌碼無明顯風險,4.66,0.65,False
2026-06-12,6223,旺矽,未知,半導體業,6485.0,61.0,60,80,0,1.16,136180,391139,110,-1,已抓,觀察型：等待更明確突破或量價確認,5949.0,6665.0,站上5日線、站上10日線、站上20日線、站上60日線、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超,籌碼無明顯風險,9.01,9.35,False
2026-06-12,2327,國巨*,未知,電子工業,855.0,55.8,60,65,0,1.16,4975789,-2288603,-406,190,已抓,觀察型：等待更明確突破或量價確認,818.6,908.0,站上5日線、站上10日線、站上20日線、站上60日線、今日收漲,暫無明顯高風險訊號,法人單日買超、融資減少，籌碼較乾淨,法人近3日合計賣超,4.45,19.47,False
2026-06-12,3711,日月光投控,未知,半導體業,590.0,52.2,60,55,0,1.12,1920787,-4397660,64,12,已抓,觀察型：等待更明確突破或量價確認,556.4,669.0,站上5日線、站上10日線、站上20日線、站上60日線、今日收漲,暫無明顯高風險訊號,法人單日買超,法人近3日合計賣超,6.04,3.53,False
2026-06-12,3008,大立光,未知,光電業,4020.0,47.8,55,50,0,0.95,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,3947.0,4310.0,站上5日線、站上10日線、站上20日線、站上60日線,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,1.85,9.06,False
2026-06-12,8021,尖點,未知,其他電子業,522.0,45.8,55,50,20,1.58,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,522.8,581.0,站上10日線、站上20日線、站上60日線、成交量放大,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.15,14.93,False
2026-06-12,2303,聯電,未知,半導體業,133.5,45.2,60,35,0,1.1,37955298,-28456720,9168,-186,已抓,觀察型：等待更明確突破或量價確認,125.1,155.5,站上5日線、站上10日線、站上20日線、站上60日線、今日收漲,暫無明顯高風險訊號,法人單日買超,法人近3日合計賣超、融資大增，散戶追高風險,6.71,4.81,False
2026-06-12,0050,元大台灣50,未知,ETF,101.95,42.2,45,50,0,0.29,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,101.3,107.85,站上5日線、站上20日線、站上60日線、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,0.64,1.01,False
2026-06-12,2330,台積電,未知,半導體業,2310.0,42.2,45,50,0,0.6,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,2283.0,2440.0,站上5日線、站上20日線、站上60日線、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,1.18,0.5,False
2026-06-12,3665,貿聯-KY,未知,其他電子業,2310.0,39.8,60,25,20,1.3,-280835,-368335,77,3,已抓,觀察型：等待更明確突破或量價確認,1744.0,2430.0,站上5日線、站上10日線、站上20日線、站上60日線、今日收漲,短線乖離過大,籌碼無明顯加分,法人單日賣超、法人近3日合計賣超,32.45,12.63,False
2026-06-12,8299,群聯,未知,半導體業,2310.0,34.0,30,50,0,0.77,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,2255.0,2850.0,站上5日線、站上60日線、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,2.44,-6.29,False
2026-06-12,3042,晶技,未知,電子工業,224.5,32.0,55,5,0,1.23,-12658111,-4445107,4544,0,已抓,暫不進場：分數不足或風險偏高,222.5,245.0,站上5日線、站上10日線、站上20日線、站上60日線,暫無明顯高風險訊號,籌碼無明顯加分,法人單日賣超、法人近3日合計賣超、融資大增，散戶追高風險,0.9,13.13,False
2026-06-12,2454,聯發科,未知,電子工業,4180.0,32.0,30,50,20,0.57,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,4193.0,4970.0,站上20日線、站上60日線、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.31,1.47,False
2026-06-12,2382,廣達,未知,電子工業,372.0,32.0,30,50,20,0.52,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,374.8,438.0,站上20日線、站上60日線、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.75,6.97,False
2026-06-12,2313,華通,未知,電子工業,263.0,29.2,25,50,20,1.55,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,265.0,305.5,站上60日線、成交量放大,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.75,-2.28,False
2026-06-12,3189,景碩,未知,電子工業,610.0,29.2,25,50,20,1.73,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,660.2,778.0,站上60日線、成交量放大,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-7.6,-7.03,False
2026-06-12,3653,健策,未知,電子零組件業,3690.0,26.5,20,50,20,0.84,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,3773.0,4210.0,站上20日線、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-2.2,1.81,False
2026-06-12,2308,台達電,未知,電子工業,2215.0,23.8,15,50,20,0.66,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,2249.0,2585.0,站上60日線、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-1.51,-1.94,False
