日期,代號,名稱,市場,產業,收盤價,AI總分,技術分,籌碼分,風險分,量比,法人單日買賣超,法人近3日買賣超,融資變化,融券變化,籌碼狀態,AI進場判斷,停損參考,壓力參考,技術面原因,技術風險,籌碼面原因,籌碼風險,5日乖離率,20日乖離率,突破20日高點
2026-07-07,6213,聯茂,未知,電子零組件業,379.0,51.0,55,65,20,1.49,377435,-230476,-391,-14,已抓,暫不進場：分數不足或風險偏高,377.5,411.0,站上5日線、站上10日線、站上20日線、站上60日線,波段乖離過大,法人單日買超、融資減少，籌碼較乾淨,法人近3日合計賣超,0.4,20.96,False
2026-07-07,6669,緯穎,未知,電子工業,5015.0,48.0,40,80,20,1.03,599502,617834,-121,1,已抓,暫不進場：分數不足或風險偏高,5110.0,5380.0,站上10日線、站上20日線、站上60日線,跌破5日線,法人單日買超、法人近3日合計買超,籌碼無明顯風險,-1.86,2.52,False
2026-07-07,6488,環球晶,未知,半導體業,1205.0,48.0,40,80,20,1.18,673136,2937301,-137,59,已抓,暫不進場：分數不足或風險偏高,1221.0,1380.0,站上10日線、站上20日線、站上60日線,跌破5日線,法人單日買超、法人近3日合計買超,籌碼無明顯風險,-1.31,17.42,False
2026-07-07,8150,南茂,未知,半導體業,109.0,43.0,40,60,0,1.23,-475399,12433213,-2664,-60,已抓,暫不進場：分數不足或風險偏高,109.0,115.5,站上10日線、站上20日線、站上60日線,暫無明顯高風險訊號,法人近3日合計買超、融資減少，籌碼較乾淨,法人單日賣超,0.0,7.94,False
2026-07-07,2330,台積電,未知,半導體業,2440.0,42.8,40,65,20,0.99,384682,-10419859,-1569,28,已抓,暫不進場：分數不足或風險偏高,2463.0,2535.0,站上10日線、站上20日線、站上60日線,跌破5日線,法人單日買超、融資減少，籌碼較乾淨,法人近3日合計賣超,-0.93,1.87,False
2026-07-07,6182,合晶,未知,半導體業,145.5,37.2,40,55,40,0.92,-2211529,1627712,-2137,-922,已抓,暫不進場：分數不足或風險偏高,149.6,174.0,站上10日線、站上20日線、站上60日線,波段乖離過大、跌破5日線,法人近3日合計買超、融資減少，籌碼較乾淨,法人單日賣超、融券回補，短線軋空力道可能減弱,-2.74,23.9,False
2026-07-07,3481,群創,未知,光電業,64.2,29.2,25,50,20,1.43,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,66.88,72.6,站上20日線、站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-4.01,4.9,False
2026-07-07,8046,南電,未知,電子工業,1030.0,29.2,25,50,20,1.2,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,1122.0,1285.0,站上20日線、站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-8.2,4.67,False
2026-07-07,3711,日月光投控,未知,半導體業,651.0,29.2,25,50,20,0.92,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,688.4,729.0,站上20日線、站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-5.43,2.98,False
2026-07-07,2383,台光電,未知,電子工業,5220.0,29.2,25,50,20,1.59,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,5593.0,6250.0,站上60日線、成交量放大,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-6.67,-3.03,False
2026-07-07,2409,友達,未知,光電業,29.35,29.2,25,50,20,1.12,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,30.44,34.45,站上20日線、站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-3.58,4.76,False
2026-07-07,3026,禾伸堂,未知,電子工業,867.0,28.8,40,25,20,1.24,-1888255,-1058946,11,214,已抓,暫不進場：分數不足或風險偏高,923.2,1020.0,站上10日線、站上20日線、站上60日線,跌破5日線,籌碼無明顯加分,法人單日賣超、法人近3日合計賣超,-6.09,5.47,False
2026-07-07,2303,聯電,未知,半導體業,155.0,24.0,25,35,20,0.83,-19809840,-5223930,-9562,0,已抓,暫不進場：分數不足或風險偏高,165.2,185.5,站上20日線、站上60日線,跌破5日線,融資減少，籌碼較乾淨,法人單日賣超、法人近3日合計賣超,-6.17,0.73,False
2026-07-07,6239,力成,未知,半導體業,323.5,21.0,10,50,20,1.16,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,335.0,377.5,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-3.43,-3.4,False
2026-07-07,6770,力積電,未知,電子工業,70.1,21.0,10,50,20,0.96,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,73.02,89.3,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-4.0,-5.74,False
2026-07-07,2454,聯發科,未知,半導體業,4030.0,21.0,10,50,20,0.96,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,4206.0,4785.0,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-4.18,-5.66,False
2026-07-07,4958,臻鼎-KY,未知,電子工業,548.0,21.0,10,50,20,1.18,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,588.2,659.0,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-6.83,-6.68,False
2026-07-07,6274,台燿,未知,電子零組件業,1575.0,21.0,10,50,20,1.01,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,1675.0,1920.0,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-5.97,-4.53,False
