日期,代號,名稱,市場,產業,收盤價,AI總分,技術分,籌碼分,風險分,量比,法人單日買賣超,法人近3日買賣超,融資變化,融券變化,籌碼狀態,AI進場判斷,停損參考,壓力參考,技術面原因,技術風險,籌碼面原因,籌碼風險,5日乖離率,20日乖離率,突破20日高點
2026-07-22,3532,台勝科,未知,半導體業,468.0,63.0,70,70,0,1.13,943813,63013,385,189,已抓,觀察型：等待更明確突破或量價確認,452.5,552.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超,融資增加，籌碼略偏雜,3.43,11.46,False
2026-07-22,2408,南亞科,未知,半導體業,445.5,59.5,70,60,0,0.85,10493498,3233678,3024,264,已抓,觀察型：等待更明確突破或量價確認,413.2,500.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超,融資大增，散戶追高風險,7.82,3.78,False
2026-07-22,2317,鴻海,未知,其他電子業,251.5,59.0,50,90,0,1.23,18167666,49056148,-1175,117,已抓,暫不進場：分數不足或風險偏高,241.7,270.5,站上5日線、站上10日線、站上20日線、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超、融資減少，籌碼較乾淨,籌碼無明顯風險,4.05,3.49,False
2026-07-22,3711,日月光投控,未知,半導體業,656.0,49.2,45,70,0,0.96,2134871,2221698,348,23,已抓,暫不進場：分數不足或風險偏高,636.4,729.0,站上5日線、站上10日線、站上60日線、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超,融資增加，籌碼略偏雜,3.08,-0.25,False
2026-07-22,1303,南亞,未知,塑膠工業,208.0,49.0,70,30,0,0.95,1411440,-7484719,5952,-369,已抓,觀察型：等待更明確突破或量價確認,202.0,230.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,法人單日買超,法人近3日合計賣超、融資大增，散戶追高風險、融券回補，短線軋空力道可能減弱,2.97,11.95,False
2026-07-22,3374,精材,未知,半導體業,418.0,46.8,70,35,40,1.4,1806665,-2012937,1527,236,已抓,觀察型：等待更明確突破或量價確認,379.4,418.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,短線乖離過大、波段乖離過大,法人單日買超,法人近3日合計賣超、融資大增，散戶追高風險,10.17,24.52,False
2026-07-22,2360,致茂,未知,其他電子業,2125.0,46.8,50,55,0,1.15,93085,-101939,155,5,已抓,暫不進場：分數不足或風險偏高,1963.0,2370.0,站上5日線、站上10日線、站上20日線、今日收漲,暫無明顯高風險訊號,法人單日買超,法人近3日合計賣超,8.25,4.74,False
2026-07-22,8046,南電,未知,電子零組件業,1305.0,43.8,70,15,0,0.97,-1223116,-2926166,723,14,已抓,觀察型：等待更明確突破或量價確認,1205.0,1415.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,籌碼無明顯加分,法人單日賣超、法人近3日合計賣超、融資增加，籌碼略偏雜,8.3,11.92,False
2026-07-22,2383,台光電,未知,電子工業,5125.0,42.2,45,50,0,0.88,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,4767.0,6250.0,站上5日線、站上10日線、站上60日線、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,7.51,-2.27,False
2026-07-22,3653,健策,未知,電子工業,3500.0,42.2,45,50,0,1.34,-211446,95595,66,0,已抓,暫不進場：分數不足或風險偏高,3365.0,3965.0,站上5日線、站上10日線、站上20日線,暫無明顯高風險訊號,法人近3日合計買超,法人單日賣超,4.01,4.84,False
