日期,代號,名稱,市場,產業,收盤價,AI總分,技術分,籌碼分,風險分,量比,法人單日買賣超,法人近3日買賣超,融資變化,融券變化,籌碼狀態,AI進場判斷,停損參考,壓力參考,技術面原因,技術風險,籌碼面原因,籌碼風險,5日乖離率,20日乖離率,突破20日高點
2026-07-17,6505,台塑化,未知,油電燃氣業,81.3,68.0,95,65,70,2.03,14047940,38213172,3710,461,已抓,觀察型：等待更明確突破或量價確認,72.68,80.0,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、成交量放大、今日收漲,爆量長上影、短線乖離過大、波段乖離過大,法人單日買超、法人近3日合計買超、融券增加，可能有軋空動能,融資大增，散戶追高風險,11.86,35.07,True
2026-07-17,2303,聯電,未知,半導體業,144.0,10.5,25,5,50,2.07,-56340823,-70477883,3643,212,已抓,暫不進場：分數不足或風險偏高,154.9,185.5,站上60日線、成交量放大,爆量長上影、跌破5日線,籌碼無明顯加分,法人單日賣超、法人近3日合計賣超、融資大增，散戶追高風險,-7.04,-11.22,False
2026-07-17,3491,昇達科,未知,通信網路業,1355.0,58.5,75,55,20,2.97,242742,-76778,252,8,已抓,偏多型：可觀察回測5日線或10日線,1024.0,1625.0,站上5日線、站上10日線、站上20日線、成交量放大、收盤接近當日高點、今日收漲,短線乖離過大,法人單日買超,法人近3日合計賣超,32.32,8.18,False
2026-07-17,6488,環球晶,未知,半導體業,1240.0,43.2,25,90,20,1.0,2984604,3338643,-588,86,已抓,暫不進場：分數不足或風險偏高,1418.0,1600.0,站上20日線、站上60日線,跌破5日線,法人單日買超、法人近3日合計買超、融資減少，籌碼較乾淨,籌碼無明顯風險,-12.55,3.89,False
2026-07-17,1301,台塑,未知,塑膠工業,62.8,41.0,40,60,20,0.69,-9595183,4436038,-541,136,已抓,暫不進場：分數不足或風險偏高,63.58,68.6,站上10日線、站上20日線、站上60日線,跌破5日線,法人近3日合計買超、融資減少，籌碼較乾淨,法人單日賣超,-1.23,9.17,False
2026-07-17,6182,合晶,未知,半導體業,149.5,34.5,25,65,20,0.54,482829,-6027781,-2263,-256,已抓,暫不進場：分數不足或風險偏高,174.2,194.5,站上20日線、站上60日線,跌破5日線,法人單日買超、融資減少，籌碼較乾淨,法人近3日合計賣超,-14.18,3.17,False
2026-07-17,8150,南茂,未知,電子工業,110.5,34.5,25,65,20,0.79,-12814127,26187487,-4486,911,已抓,暫不進場：分數不足或風險偏高,113.2,125.0,站上20日線、站上60日線,跌破5日線,法人近3日合計買超、融資減少，籌碼較乾淨、融券增加，可能有軋空動能,法人單日賣超,-2.39,3.01,False
2026-07-17,1303,南亞,未知,塑膠工業,199.0,32.2,40,35,20,0.9,-6801384,-13527858,-2842,82,已抓,暫不進場：分數不足或風險偏高,211.4,230.0,站上10日線、站上20日線、站上60日線,跌破5日線,融資減少，籌碼較乾淨,法人單日賣超、法人近3日合計賣超,-5.87,11.42,False
2026-07-17,8046,南電,未知,電子工業,1150.0,24.0,25,35,20,0.79,1113068,-2260013,1541,53,已抓,暫不進場：分數不足或風險偏高,1280.0,1415.0,站上20日線、站上60日線,跌破5日線,法人單日買超,法人近3日合計賣超、融資大增，散戶追高風險,-10.16,2.83,False
2026-07-17,2317,鴻海,未知,其他電子業,234.0,23.8,15,50,20,1.5,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,237.5,275.5,成交量放大,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-1.47,-4.97,False
2026-07-17,2330,台積電,未知,半導體業,2290.0,23.8,15,50,20,2.03,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,2412.0,2535.0,成交量放大,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-5.06,-5.69,False
2026-07-17,2408,南亞科,未知,半導體業,395.5,21.0,10,50,20,0.71,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,437.3,505.0,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-9.56,-9.84,False
2026-07-17,3008,大立光,未知,光電業,4010.0,21.0,10,50,20,0.71,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,4184.0,5360.0,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-4.16,-9.41,False
2026-07-17,3481,群創,未知,光電業,52.6,21.0,10,50,20,0.97,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,57.32,72.6,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-8.23,-18.38,False
2026-07-17,4958,臻鼎-KY,未知,電子零組件業,521.0,21.0,10,50,20,0.45,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,598.4,659.0,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-12.93,-12.5,False
2026-07-17,6770,力積電,未知,半導體業,68.9,21.0,10,50,20,1.13,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,71.94,89.3,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-4.23,-8.58,False
2026-07-17,3026,禾伸堂,未知,電子工業,690.0,21.0,10,50,20,0.67,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,802.8,1045.0,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-14.05,-19.29,False
2026-07-17,3711,日月光投控,未知,半導體業,614.0,21.0,10,50,20,1.09,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,658.0,729.0,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-6.69,-7.08,False
2026-07-17,2344,華邦電,未知,半導體業,155.0,21.0,10,50,20,0.86,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,167.8,233.5,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-7.63,-18.26,False
2026-07-17,1326,台化,未知,塑膠工業,66.1,20.5,25,25,20,0.81,-3225292,-1378065,33,20,已抓,暫不進場：分數不足或風險偏高,67.56,73.0,站上20日線、站上60日線,跌破5日線,籌碼無明顯加分,法人單日賣超、法人近3日合計賣超,-2.16,8.01,False
2026-07-17,2308,台達電,未知,電子工業,1740.0,15.5,0,50,20,1.37,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,1856.0,2220.0,技術面無明顯加分,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-6.25,-10.75,False
2026-07-17,2327,國巨*,未知,電子工業,699.0,15.5,0,50,20,0.8,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,773.4,1220.0,技術面無明顯加分,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-9.62,-27.73,False
2026-07-17,2382,廣達,未知,電子工業,325.5,15.5,0,50,20,1.24,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,363.3,393.0,技術面無明顯加分,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-10.4,-12.03,False
2026-07-17,2454,聯發科,未知,半導體業,3370.0,15.5,0,50,20,1.25,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,3659.0,4785.0,技術面無明顯加分,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-7.9,-17.06,False
2026-07-17,3037,欣興,未知,電子工業,794.0,15.5,0,50,20,0.95,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,877.8,1115.0,技術面無明顯加分,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-9.55,-15.49,False
2026-07-17,2313,華通,未知,電子工業,212.0,15.5,0,50,20,0.65,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,231.2,268.0,技術面無明顯加分,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-8.3,-8.72,False
2026-07-17,2337,旺宏,未知,半導體業,125.0,15.5,0,50,20,0.93,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,137.5,192.0,技術面無明顯加分,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-9.09,-17.25,False
2026-07-17,8299,群聯,未知,半導體業,1785.0,15.5,0,50,20,1.28,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,2018.0,2670.0,技術面無明顯加分,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-11.55,-21.09,False
2026-07-17,2449,京元電子,未知,半導體業,286.5,15.5,0,50,20,1.34,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,302.0,367.5,技術面無明顯加分,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-5.13,-10.53,False
