日期,代號,名稱,市場,產業,收盤價,AI總分,技術分,籌碼分,風險分,量比,法人單日買賣超,法人近3日買賣超,融資變化,融券變化,籌碼狀態,AI進場判斷,停損參考,壓力參考,技術面原因,技術風險,籌碼面原因,籌碼風險,5日乖離率,20日乖離率,突破20日高點
2026-08-14,2383,台光電,未知,電子工業,6165.0,75.5,90,80,20,1.36,669661,962885,-7,-5,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,5682.0,5875.0,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、收盤接近當日高點、今日收漲,波段乖離過大,法人單日買超、法人近3日合計買超,籌碼無明顯風險,8.5,22.19,True
2026-08-14,6770,力積電,未知,半導體業,78.4,71.8,80,85,20,1.49,146487036,325882412,-6638,-367,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,72.32,77.4,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、今日收漲,波段乖離過大,法人單日買超、法人近3日合計買超、融資減少，籌碼較乾淨,融券回補，短線軋空力道可能減弱,8.41,23.43,True
2026-08-14,1303,南亞,未知,塑膠工業,207.5,70.0,70,90,0,1.45,12359487,2891646,-2676,58,已抓,觀察型：等待更明確突破或量價確認,192.1,217.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超、融資減少，籌碼較乾淨,籌碼無明顯風險,8.02,15.89,False
2026-08-14,3017,奇鋐,未知,電子工業,3235.0,70.0,80,80,20,1.28,1696142,4556274,-216,-40,已抓,強勢突破型：不要早盤追高，等回測支撐或尾盤確認,2974.0,3200.0,站上5日線、站上10日線、站上20日線、站上60日線、突破近20日高點、今日收漲,波段乖離過大,法人單日買超、法人近3日合計買超,籌碼無明顯風險,8.78,26.42,True
2026-08-14,3037,欣興,未知,電子工業,1020.0,70.0,70,90,0,1.22,3786309,8247120,-607,-66,已抓,觀察型：等待更明確突破或量價確認,1000.8,1045.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超、融資減少，籌碼較乾淨,籌碼無明顯風險,1.92,15.19,False
2026-08-14,3661,世芯-KY,未知,半導體業,4210.0,61.0,60,80,0,1.1,539094,1228273,-73,-18,已抓,觀察型：等待更明確突破或量價確認,4042.0,4225.0,站上5日線、站上10日線、站上20日線、站上60日線、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超,籌碼無明顯風險,4.16,19.57,False
2026-08-14,8046,南電,未知,電子工業,1305.0,59.0,85,35,0,1.9,1344836,-1479775,1689,-87,已抓,偏多型：可觀察回測5日線或10日線,1213.0,1310.0,站上5日線、站上10日線、站上20日線、站上60日線、成交量放大、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,法人單日買超,法人近3日合計賣超、融資大增，散戶追高風險,7.58,18.99,False
2026-08-14,2344,華邦電,未知,半導體業,183.5,54.0,60,60,0,1.18,61950302,2124922,6228,137,已抓,觀察型：等待更明確突破或量價確認,179.0,193.0,站上5日線、站上10日線、站上20日線、站上60日線、今日收漲,暫無明顯高風險訊號,法人單日買超、法人近3日合計買超,融資大增，散戶追高風險,2.51,15.63,False
2026-08-14,3008,大立光,未知,光電業,4610.0,47.8,55,50,0,0.95,-59613,191367,59,8,已抓,暫不進場：分數不足或風險偏高,4522.0,4825.0,站上5日線、站上10日線、站上20日線、站上60日線,暫無明顯高風險訊號,法人近3日合計買超,法人單日賣超,1.95,9.74,False
2026-08-14,2454,聯發科,未知,半導體業,4210.0,47.8,55,50,0,1.26,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,4086.0,4295.0,站上5日線、站上10日線、站上20日線、站上60日線,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,3.03,11.6,False
2026-08-14,2408,南亞科,未知,半導體業,512.0,47.8,55,50,0,0.96,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,499.9,530.0,站上5日線、站上10日線、站上20日線、站上60日線,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,2.42,18.77,False
2026-08-14,0050,元大台灣50,未知,ETF,106.4,47.8,55,50,0,1.06,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,105.43,107.0,站上5日線、站上10日線、站上20日線、站上60日線,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,0.92,4.34,False
2026-08-14,3443,創意,未知,電子工業,5465.0,45.8,55,50,20,0.96,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,5124.0,5580.0,站上5日線、站上10日線、站上20日線、站上60日線,波段乖離過大,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,6.65,26.63,False
2026-08-14,2368,金像電,未知,電子零組件業,1015.0,45.0,50,50,0,0.62,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,983.0,1045.0,站上5日線、站上10日線、站上20日線、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,3.26,11.37,False
2026-08-14,4958,臻鼎-KY,未知,電子工業,489.5,45.0,50,50,0,1.39,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,479.8,559.0,站上5日線、站上10日線、站上20日線、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,2.02,4.89,False
2026-08-14,2337,旺宏,未知,半導體業,137.0,45.0,50,50,0,0.83,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,135.2,141.5,站上5日線、站上10日線、站上20日線、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,1.33,12.47,False
2026-08-14,8358,金居,未知,電子零組件業,428.5,45.0,50,50,0,1.33,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,398.9,445.0,站上5日線、站上10日線、站上20日線、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,7.42,17.8,False
2026-08-14,3231,緯創,未知,電子工業,193.5,42.8,55,50,50,1.51,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,193.6,202.5,站上10日線、站上20日線、站上60日線、成交量放大,爆量長上影、跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.05,8.19,False
2026-08-14,2327,國巨*,未知,電子工業,622.0,42.2,45,50,0,1.25,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,615.2,732.0,站上5日線、站上10日線、站上20日線,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,1.11,4.74,False
